,Agent,Mass,Total TTE,Mean TTE,Completed Mission,Reward,Time Outside Corridor
69,LSTM Agent,14,424.5876601703851,0.7358538304512741,True,15750.401,0.5
70,LSTM Agent,16,314.68004533541864,0.5609269970328318,True,16822.28,0.5
71,LSTM Agent,18,672.4166076694094,1.1838320557560025,True,13308.556,0.5
72,LSTM Agent,4,692.5424913682277,1.1858604304250475,True,13088.256,5.5
73,LSTM Agent,6,347.0038513167319,0.6185451895128912,True,16512.354,0.5
74,LSTM Agent,8,774.9519871762791,1.3134779443665747,True,12311.725,0.5
75,LSTM Agent,10,439.72177491245725,0.771441710372732,True,15611.874,0.5
76,LSTM Agent,12,824.7075705848696,1.426829706894238,True,11821.686,0.5
77,LSTM Agent,14,420.17886157570024,0.7436794010189385,True,15790.34,0.5
78,LSTM Agent,16,321.78678800235843,0.5705439503587916,True,16752.51,0.5
79,LSTM Agent,18,355.2540964093487,0.6321247267070261,True,16418.988,0.5
