,Agent,Changes,Total TTE,Mean TTE,Completed Mission,Reward,Time Outside Corridor
100,PID,2,1272.6648194244103,5.681539372430403,True,7294.9785,48.0
101,PID,2,1714.2157103729392,7.618736490546397,True,2856.1367,51.0
102,PID,2,1364.2311467590453,5.780640452368836,True,6407.343,64.0
103,PID,2,1497.3083367995664,5.671622487877145,True,5109.361,67.0
104,PID,2,2262.9500650592418,5.387976345379147,False,-15135.89,122.5
105,PID,2,1322.0700475054396,6.177897418249717,True,6729.8076,53.5
106,PID,2,1323.7808275014058,6.214933462447915,True,6713.8916,53.5
107,PID,2,2880.0139960979322,6.329701090325126,True,-8815.408,174.5
108,PID,2,1282.5433513619778,6.021330288084402,True,7125.059,52.5
109,PID,2,1346.2704210826487,6.232733430938189,True,6526.287,55.0
110,PID,2,1361.1743451067232,5.996362753774111,True,6332.0366,53.0
111,PID,2,1317.4736926392197,6.127784616926603,True,6776.5366,53.0
112,PID,2,1172.2209246597145,5.30416707990821,True,8327.969,46.0
113,PID,2,1323.7808275014058,6.214933462447915,True,6713.8916,53.5
114,PID,2,2919.1042349819218,6.237402211499833,True,-9083.041,167.0
115,PID,2,1248.7615199113275,5.808193115866639,True,7478.477,51.0
116,PID,2,2700.779214218801,5.523065877748059,False,-12045.477,171.0
117,PID,2,13569.226642438785,33.83847043002191,True,-115568.336,148.5
118,PID,2,1570.69580938316,7.043478965843766,True,4375.783,56.5
119,PID,2,1213.7025223903497,5.645128011117905,True,7829.155,55.5
120,PID,2,1663.3916596991453,6.873519254955146,True,3388.017,73.0
121,PID,2,1227.7495478542523,5.606162318969189,True,7776.5815,53.5
122,PID,2,1460.8155116865541,5.5969942976496325,True,5427.0654,69.5
123,PID,2,2959.308644125801,6.518300978250663,True,-9507.034,171.0
124,PID,2,1323.7808275014058,6.214933462447915,True,6713.8916,53.5
125,PID SL,2,3226.5660048948275,4.780097785029374,False,-27156.02,269.0
126,PID SL,2,219.06278184869075,0.3299138280853776,True,17680.016,0.0
127,PID SL,2,2067.1332812900478,2.225116556824594,True,-677.14795,123.0
128,PID SL,2,563.0389293593875,0.8702301844812789,True,14318.082,0.0
129,PID SL,2,991.845378657948,1.333125508948855,True,10018.23,0.0
130,PID SL,2,925.4447227977055,1.2871275699550841,True,10690.584,0.0
131,PID SL,2,1109.0757956508105,2.3009871279062457,False,-6121.756,0.0
132,PID SL,2,1515.396268144806,1.7046077256971948,False,-197.37598,4.0
133,PID SL,2,144.47388431883078,0.2997383492091925,False,3506.9617,0.0
134,PID SL,2,1153.5605994518746,1.5845612629833443,True,8429.701,0.0
135,PID SL,2,1744.0378184827625,3.726576535219578,False,-12343.326,76.5
136,PID SL,2,871.0428427994648,1.376055043917006,True,11244.639,0.0
137,PID SL,2,1636.5775229354188,3.5119689333378084,False,-11306.743,60.5
138,PID SL,2,707.626612808757,0.9733515994618391,True,12911.822,0.0
139,PID SL,2,1666.769830896626,3.7624601148908035,False,-14116.175,148.5
140,PID SL,2,1091.9701693339575,2.2468522002756326,False,-5865.0596,67.0
141,PID SL,2,729.5731798874176,1.054296502727482,True,12651.56,0.0
142,PID SL,2,1295.7586303682988,1.7823364929412637,True,7028.745,0.0
143,PID SL,2,3021.9112827697145,7.8491202149862715,False,-30208.797,148.5
144,PID SL,2,1555.8970372894046,1.7154322351592113,True,4343.768,122.0
145,PID SL,2,1185.8458167151452,1.6749234699366458,True,8148.438,0.0
146,PID SL,2,1280.3372171034327,1.6247934227200924,True,7102.959,0.0
147,PID SL,2,1708.0271424377393,5.6934238081257975,False,-19542.793,115.0
148,PID SL,2,1502.9951287477213,3.218404986611823,False,-9995.654,105.0
149,PID SL,2,2714.461193442693,2.9633855823610187,False,-19611.836,138.5
150,Blending,2,434.0132606281868,0.6813394986313764,True,15559.234,0.0
151,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
152,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
153,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
154,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
155,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
156,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
157,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
158,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
159,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
160,Blending,2,443.4079733460662,0.6949968234264361,True,15469.2705,0.0
